nanoseconds,logic,logic,logic,logic,logic,logic,logic,logic
391125,1,1,1,1,1,1,1,1
391250,1,1,1,1,1,1,1,1
391375,1,1,1,1,1,1,1,1
391500,1,1,1,1,1,1,1,1
391625,1,1,1,1,1,1,1,1
391750,1,1,1,1,1,1,1,1
391875,1,1,1,1,1,1,1,1
392000,1,1,1,1,1,1,1,1
392125,1,1,1,1,1,1,1,1
392250,1,1,1,1,1,1,1,1
392375,1,1,1,1,1,1,1,1
392500,1,1,1,1,1,1,1,1
392625,1,1,1,1,1,1,1,1
392750,1,1,1,1,1,1,1,1
392875,1,1,1,1,1,1,1,1
393000,1,1,1,1,1,1,1,1
393125,1,1,1,1,1,1,1,1
393250,1,1,1,1,1,1,1,1
393375,1,1,1,1,1,1,1,1
393500,1,1,1,1,1,1,1,1
393625,1,1,1,1,1,1,1,1
393750,1,1,1,1,1,1,1,1
393875,1,1,1,1,1,1,1,1
394000,1,1,1,1,1,1,1,1
394125,1,1,1,1,1,1,1,1
394250,1,1,1,1,1,1,1,1
394375,1,1,1,1,1,1,1,1
394500,1,1,1,1,1,1,1,1
394625,1,1,1,1,1,1,1,1
394750,1,1,1,1,1,1,1,1
394875,1,1,1,1,1,1,1,1
395000,1,1,1,1,1,1,1,1
395125,1,1,1,1,1,1,1,1
395250,1,1,1,1,1,1,1,1
395375,1,1,1,1,1,1,1,1
395500,1,1,1,1,1,1,1,1
395625,1,1,1,1,1,1,1,1
395750,1,1,1,1,1,1,1,1
395875,1,1,1,1,1,1,1,1
396000,1,1,1,1,1,1,1,1
396125,1,1,1,1,1,1,1,1
396250,1,1,1,1,1,1,1,1
396375,1,1,1,1,1,1,1,1
396500,1,1,1,1,1,1,1,1
396625,1,1,1,1,1,1,1,1
396750,1,1,1,1,1,1,1,1
396875,1,1,1,1,1,1,1,1
397000,1,1,1,1,1,1,1,1
397125,1,1,1,1,1,1,1,1
397250,1,1,1,1,1,1,1,1
397375,1,1,1,1,1,1,1,1
397500,1,1,1,1,1,1,1,1
397625,1,1,1,1,1,1,1,1
397750,1,1,1,1,1,1,1,1
397875,1,1,1,1,1,1,1,1
398000,1,1,1,1,1,1,1,1
398125,1,1,1,1,1,1,1,1
398250,1,1,1,1,1,1,1,1
398375,1,1,1,1,1,1,1,1
398500,1,1,1,1,1,1,1,1
398625,1,1,1,1,1,1,1,1
398750,1,1,1,1,1,1,1,1
398875,1,1,1,1,1,1,1,1
399000,1,1,1,1,1,1,1,1
399125,1,1,1,1,1,1,1,1
399250,1,1,1,1,1,1,1,1
399375,1,1,1,1,1,1,1,1
399500,1,1,1,1,1,1,1,1
399625,1,1,1,1,1,1,1,1
399750,1,1,1,1,1,1,1,1
399875,1,1,1,1,1,1,1,1
400000,1,1,1,1,1,1,1,1
400125,1,1,1,1,1,1,1,1
400250,1,1,1,1,1,1,1,1
400375,1,1,1,1,1,1,1,1
400500,1,1,1,1,1,1,1,1
400625,1,1,1,1,1,1,1,1
400750,1,1,1,1,1,1,1,1
400875,1,1,1,1,1,1,1,1
401000,1,1,1,1,1,1,1,1
401125,1,1,1,1,1,1,1,1
401250,1,1,1,1,1,1,1,1
401375,1,1,1,1,1,1,1,1
401500,1,1,1,1,1,1,1,1
401625,1,1,1,1,1,1,1,1
401750,1,1,1,1,1,1,1,1
401875,1,1,1,1,1,1,1,1
402000,1,1,1,1,1,1,1,1
402125,1,1,1,1,1,1,1,1
402250,1,1,1,1,1,1,1,1
402375,1,1,1,1,1,1,1,1
402500,1,1,1,1,1,1,1,1
402625,1,1,1,1,1,1,1,1
402750,1,1,1,1,1,1,1,1
402875,1,1,1,1,1,1,1,1
403000,1,1,1,1,1,1,1,1
403125,1,1,1,1,1,1,1,1
403250,1,1,1,1,1,1,1,1
403375,1,1,1,1,1,1,1,1
403500,1,1,1,1,1,1,1,1
403625,1,1,1,1,1,1,1,1
403750,1,1,1,1,1,1,1,1
403875,1,1,1,1,1,1,1,1
404000,1,1,1,1,1,1,1,1
404125,1,1,1,1,1,1,1,1
404250,1,1,1,1,1,1,1,1
404375,1,1,1,1,1,1,1,1
404500,1,1,1,1,1,1,1,1
404625,1,1,1,1,1,1,1,1
404750,1,1,1,1,1,1,1,1
404875,1,1,1,1,1,1,1,1
405000,1,1,1,1,1,1,1,1
405125,1,1,1,1,1,1,1,1
405250,1,1,1,1,1,1,1,1
405375,1,1,1,1,1,1,1,1
405500,1,1,1,1,1,1,1,1
405625,1,1,1,1,1,1,1,1
405750,1,1,1,1,1,1,1,1
405875,1,1,1,1,1,1,1,1
406000,1,1,1,1,1,1,1,1
406125,1,1,1,1,1,1,1,1
406250,1,1,1,1,1,1,1,1
406375,1,1,1,1,1,1,1,1
406500,1,1,1,1,1,1,1,1
406625,1,1,1,1,1,1,1,1
406750,1,1,1,1,1,1,1,1
406875,1,1,1,1,1,1,1,1
407000,1,1,1,1,1,1,1,1
407125,1,1,1,1,1,1,1,1
407250,1,1,1,1,1,1,1,1
407375,1,1,1,1,1,1,1,1
407500,1,1,1,1,1,1,1,1
407625,1,1,1,1,1,1,1,1
407750,1,1,1,1,1,1,1,1
407875,1,1,1,1,1,1,1,1
408000,1,1,1,1,1,1,1,1
408125,1,1,1,1,1,1,1,1
408250,1,1,1,1,1,1,1,1
408375,1,1,1,1,1,1,1,1
408500,1,1,1,1,1,1,1,1
408625,1,1,1,1,1,1,1,1
408750,1,1,1,1,1,1,1,1
408875,1,1,1,1,1,1,1,1
409000,1,1,1,1,1,1,1,1
409125,1,1,1,1,1,1,1,1
409250,1,1,1,1,1,1,1,1
409375,1,1,1,1,1,1,1,1
409500,1,1,1,1,1,1,1,1
409625,1,1,1,1,1,1,1,1
409750,1,1,1,1,1,1,1,1
409875,1,1,1,1,1,1,1,1
410000,1,1,1,1,1,1,1,1
410125,1,1,1,1,1,1,1,1
410250,1,1,1,1,1,1,1,1
410375,1,1,1,1,1,1,1,1
410500,1,1,1,1,1,1,1,1
410625,1,1,1,1,1,1,1,1
410750,1,1,1,1,1,1,1,1
410875,1,1,1,1,1,1,1,1
411000,1,1,1,1,1,1,1,1
411125,1,1,1,1,1,1,1,1
411250,1,1,1,1,1,1,1,1
411375,1,1,1,1,1,1,1,1
411500,1,1,1,1,1,1,1,1
411625,1,1,1,1,1,1,1,1
411750,1,1,1,1,1,1,1,1
411875,1,1,1,1,1,1,1,1
412000,1,1,1,1,1,1,1,1
412125,1,1,1,1,1,1,1,1
412250,1,1,1,1,1,1,1,1
412375,1,1,1,1,1,1,1,1
412500,1,1,1,1,1,1,1,1
412625,1,1,1,1,1,1,1,1
412750,1,1,1,1,1,1,1,1
412875,1,1,1,1,1,1,1,1
413000,1,1,1,1,1,1,1,1
413125,1,1,1,1,1,1,1,1
413250,1,1,1,1,1,1,1,1
413375,1,1,1,1,1,1,1,1
413500,1,1,1,1,1,1,1,1
413625,1,1,1,1,1,1,1,1
413750,1,1,1,1,1,1,1,1
413875,1,1,1,1,1,1,1,1
414000,1,1,1,1,1,1,1,1
414125,1,1,1,1,1,1,1,1
414250,1,1,1,1,1,1,1,1
414375,1,1,1,1,1,1,1,1
414500,1,1,1,1,1,1,1,1
414625,1,1,1,1,1,1,1,1
414750,1,1,1,1,1,1,1,1
414875,1,1,1,1,1,1,1,1
415000,1,1,1,1,1,1,1,1
415125,1,1,1,1,1,1,1,1
415250,1,1,1,1,1,1,1,1
415375,1,1,1,1,1,1,1,1
415500,1,1,1,1,1,1,1,1
415625,1,1,1,1,1,1,1,1
415750,1,1,1,1,1,1,1,1
415875,1,1,1,1,1,1,1,1
416000,1,1,1,1,1,1,1,1
416125,1,1,1,1,1,1,1,1
416250,1,1,1,1,1,1,1,1
416375,1,1,1,1,1,1,1,1
416500,0,1,1,1,1,1,1,1
416625,0,1,1,1,1,1,1,1
416750,0,1,1,1,1,1,1,1
416875,0,1,1,1,1,1,1,1
417000,0,1,1,1,1,1,1,1
417125,0,1,1,1,1,1,1,1
417250,0,1,1,1,1,1,1,1
417375,0,1,1,1,1,1,1,1
417500,0,1,1,1,1,1,1,1
417625,0,1,1,1,1,1,1,1
417750,0,1,1,1,1,1,1,1
417875,0,1,1,1,1,1,1,1
418000,0,1,1,1,1,1,1,1
418125,0,1,1,1,1,1,1,1
418250,0,1,1,1,1,1,1,1
418375,0,1,1,1,1,1,1,1
418500,0,1,1,1,1,1,1,1
418625,0,1,1,1,1,1,1,1
418750,0,1,1,1,1,1,1,1
418875,0,1,1,1,1,1,1,1
419000,0,1,1,1,1,1,1,1
419125,0,1,1,1,1,1,1,1
419250,0,1,1,1,1,1,1,1
419375,0,1,1,1,1,1,1,1
419500,0,1,1,1,1,1,1,1
419625,0,1,1,1,1,1,1,1
419750,0,1,1,1,1,1,1,1
419875,0,1,1,1,1,1,1,1
420000,0,1,1,1,1,1,1,1
420125,0,1,1,1,1,1,1,1
420250,0,1,1,1,1,1,1,1
420375,0,1,1,1,1,1,1,1
420500,0,1,1,1,1,1,1,1
420625,0,1,1,1,1,1,1,1
420750,0,1,1,1,1,1,1,1
420875,0,1,1,1,1,1,1,1
421000,0,1,1,1,1,1,1,1
421125,0,1,1,1,1,1,1,1
421250,0,1,1,1,1,1,1,1
421375,0,1,1,1,1,1,1,1
421500,0,1,1,1,1,1,1,1
421625,0,1,1,1,1,1,1,1
421750,0,1,1,1,1,1,1,1
421875,0,1,1,1,1,1,1,1
422000,0,1,1,1,1,1,1,1
422125,0,1,1,1,1,1,1,1
422250,0,1,1,1,1,1,1,1
422375,0,1,1,1,1,1,1,1
422500,0,1,1,1,1,1,1,1
422625,0,1,1,1,1,1,1,1
422750,0,1,1,1,1,1,1,1
422875,0,1,1,1,1,1,1,1
423000,0,1,1,1,1,1,1,1
423125,0,1,1,1,1,1,1,1
423250,0,1,1,1,1,1,1,1
423375,0,1,1,1,1,1,1,1
423500,0,1,1,1,1,1,1,1
423625,0,1,1,1,1,1,1,1
423750,0,1,1,1,1,1,1,1
423875,0,1,1,1,1,1,1,1
424000,0,1,1,1,1,1,1,1
424125,0,1,1,1,1,1,1,1
424250,0,1,1,1,1,1,1,1
424375,0,1,1,1,1,1,1,1
424500,0,1,1,1,1,1,1,1
424625,0,1,1,1,1,1,1,1
424750,0,1,1,1,1,1,1,1
424875,0,1,1,1,1,1,1,1
425000,0,1,1,1,1,1,1,1
425125,0,1,1,1,1,1,1,1
425250,0,1,1,1,1,1,1,1
425375,0,1,1,1,1,1,1,1
425500,0,1,1,1,1,1,1,1
425625,0,1,1,1,1,1,1,1
425750,0,1,1,1,1,1,1,1
425875,0,1,1,1,1,1,1,1
426000,0,1,1,1,1,1,1,1
426125,0,1,1,1,1,1,1,1
426250,0,1,1,1,1,1,1,1
426375,0,1,1,1,1,1,1,1
426500,0,1,1,1,1,1,1,1
426625,0,1,1,1,1,1,1,1
426750,0,1,1,1,1,1,1,1
426875,0,1,1,1,1,1,1,1
427000,0,1,1,1,1,1,1,1
427125,0,1,1,1,1,1,1,1
427250,0,1,1,1,1,1,1,1
427375,0,1,1,1,1,1,1,1
427500,0,1,1,1,1,1,1,1
427625,0,1,1,1,1,1,1,1
427750,0,1,1,1,1,1,1,1
427875,0,1,1,1,1,1,1,1
428000,0,1,1,1,1,1,1,1
428125,0,1,1,1,1,1,1,1
428250,0,1,1,1,1,1,1,1
428375,0,1,1,1,1,1,1,1
428500,0,1,1,1,1,1,1,1
428625,0,1,1,1,1,1,1,1
428750,0,1,1,1,1,1,1,1
428875,0,1,1,1,1,1,1,1
429000,0,1,1,1,1,1,1,1
429125,0,1,1,1,1,1,1,1
429250,0,1,1,1,1,1,1,1
429375,0,1,1,1,1,1,1,1
429500,0,1,1,1,1,1,1,1
429625,0,1,1,1,1,1,1,1
429750,0,1,1,1,1,1,1,1
429875,0,1,1,1,1,1,1,1
430000,0,1,1,1,1,1,1,1
430125,0,1,1,1,1,1,1,1
430250,0,1,1,1,1,1,1,1
430375,0,1,1,1,1,1,1,1
430500,0,1,1,1,1,1,1,1
430625,0,1,1,1,1,1,1,1
430750,0,1,1,1,1,1,1,1
430875,0,1,1,1,1,1,1,1
431000,0,1,1,1,1,1,1,1
431125,0,1,1,1,1,1,1,1
431250,0,1,1,1,1,1,1,1
431375,0,1,1,1,1,1,1,1
431500,0,1,1,1,1,1,1,1
431625,0,1,1,1,1,1,1,1
431750,0,1,1,1,1,1,1,1
431875,0,1,1,1,1,1,1,1
432000,0,1,1,1,1,1,1,1
432125,0,1,1,1,1,1,1,1
432250,0,1,1,1,1,1,1,1
432375,0,1,1,1,1,1,1,1
432500,0,1,1,1,1,1,1,1
432625,0,1,1,1,1,1,1,1
432750,0,1,1,1,1,1,1,1
432875,0,1,1,1,1,1,1,1
433000,0,1,1,1,1,1,1,1
433125,0,1,1,1,1,1,1,1
433250,0,1,1,1,1,1,1,1
433375,0,1,1,1,1,1,1,1
433500,0,1,1,1,1,1,1,1
433625,0,1,1,1,1,1,1,1
433750,0,1,1,1,1,1,1,1
433875,0,1,1,1,1,1,1,1
434000,0,1,1,1,1,1,1,1
434125,0,1,1,1,1,1,1,1
434250,0,1,1,1,1,1,1,1
434375,0,1,1,1,1,1,1,1
434500,0,1,1,1,1,1,1,1
434625,0,1,1,1,1,1,1,1
434750,0,1,1,1,1,1,1,1
434875,0,1,1,1,1,1,1,1
435000,0,1,1,1,1,1,1,1
435125,0,1,1,1,1,1,1,1
435250,0,1,1,1,1,1,1,1
435375,0,1,1,1,1,1,1,1
435500,0,1,1,1,1,1,1,1
435625,0,1,1,1,1,1,1,1
435750,0,1,1,1,1,1,1,1
435875,0,1,1,1,1,1,1,1
436000,0,1,1,1,1,1,1,1
436125,0,1,1,1,1,1,1,1
436250,0,1,1,1,1,1,1,1
436375,0,1,1,1,1,1,1,1
436500,0,1,1,1,1,1,1,1
436625,0,1,1,1,1,1,1,1
436750,0,1,1,1,1,1,1,1
436875,0,1,1,1,1,1,1,1
437000,0,1,1,1,1,1,1,1
437125,0,1,1,1,1,1,1,1
437250,0,1,1,1,1,1,1,1
437375,0,1,1,1,1,1,1,1
437500,0,1,1,1,1,1,1,1
437625,0,1,1,1,1,1,1,1
437750,0,1,1,1,1,1,1,1
437875,0,1,1,1,1,1,1,1
438000,0,1,1,1,1,1,1,1
438125,0,1,1,1,1,1,1,1
438250,0,1,1,1,1,1,1,1
438375,0,1,1,1,1,1,1,1
438500,0,1,1,1,1,1,1,1
438625,0,1,1,1,1,1,1,1
438750,0,1,1,1,1,1,1,1
438875,0,1,1,1,1,1,1,1
439000,0,1,1,1,1,1,1,1
439125,0,1,1,1,1,1,1,1
439250,0,1,1,1,1,1,1,1
439375,0,1,1,1,1,1,1,1
439500,0,1,1,1,1,1,1,1
439625,0,1,1,1,1,1,1,1
439750,0,1,1,1,1,1,1,1
439875,0,1,1,1,1,1,1,1
440000,0,1,1,1,1,1,1,1
440125,0,1,1,1,1,1,1,1
440250,0,1,1,1,1,1,1,1
440375,0,1,1,1,1,1,1,1
440500,0,1,1,1,1,1,1,1
440625,0,1,1,1,1,1,1,1
440750,0,1,1,1,1,1,1,1
440875,0,1,1,1,1,1,1,1
441000,0,1,1,1,1,1,1,1
441125,0,1,1,1,1,1,1,1
441250,0,1,1,1,1,1,1,1
441375,0,1,1,1,1,1,1,1
441500,0,1,1,1,1,1,1,1
441625,0,1,1,1,1,1,1,1
441750,0,1,1,1,1,1,1,1
441875,0,1,1,1,1,1,1,1
442000,0,1,1,1,1,1,1,1
442125,0,1,1,1,1,1,1,1
442250,0,1,1,1,1,1,1,1
442375,0,1,1,1,1,1,1,1
442500,0,1,1,1,1,1,1,1
442625,0,1,1,1,1,1,1,1
442750,0,1,1,1,1,1,1,1
442875,0,1,1,1,1,1,1,1
443000,0,1,1,1,1,1,1,1
443125,0,1,1,1,1,1,1,1
443250,0,1,1,1,1,1,1,1
443375,0,1,1,1,1,1,1,1
443500,0,1,1,1,1,1,1,1
443625,0,1,1,1,1,1,1,1
443750,0,1,1,1,1,1,1,1
443875,0,1,1,1,1,1,1,1
444000,0,1,1,1,1,1,1,1
444125,0,1,1,1,1,1,1,1
444250,0,1,1,1,1,1,1,1
444375,0,1,1,1,1,1,1,1
444500,0,1,1,1,1,1,1,1
444625,0,1,1,1,1,1,1,1
444750,0,1,1,1,1,1,1,1
444875,0,1,1,1,1,1,1,1
445000,0,1,1,1,1,1,1,1
445125,0,1,1,1,1,1,1,1
445250,0,1,1,1,1,1,1,1
445375,0,1,1,1,1,1,1,1
445500,0,1,1,1,1,1,1,1
445625,0,1,1,1,1,1,1,1
445750,0,1,1,1,1,1,1,1
445875,0,1,1,1,1,1,1,1
446000,0,1,1,1,1,1,1,1
446125,0,1,1,1,1,1,1,1
446250,0,1,1,1,1,1,1,1
446375,0,1,1,1,1,1,1,1
446500,0,1,1,1,1,1,1,1
446625,0,1,1,1,1,1,1,1
446750,0,1,1,1,1,1,1,1
446875,0,1,1,1,1,1,1,1
447000,0,1,1,1,1,1,1,1
447125,0,1,1,1,1,1,1,1
447250,0,1,1,1,1,1,1,1
447375,0,1,1,1,1,1,1,1
447500,0,1,1,1,1,1,1,1
447625,0,1,1,1,1,1,1,1
447750,0,1,1,1,1,1,1,1
447875,0,1,1,1,1,1,1,1
448000,0,1,1,1,1,1,1,1
448125,0,1,1,1,1,1,1,1
448250,0,1,1,1,1,1,1,1
448375,0,1,1,1,1,1,1,1
448500,0,1,1,1,1,1,1,1
448625,0,1,1,1,1,1,1,1
448750,0,1,1,1,1,1,1,1
448875,0,1,1,1,1,1,1,1
449000,0,1,1,1,1,1,1,1
449125,0,1,1,1,1,1,1,1
449250,0,1,1,1,1,1,1,1
449375,0,1,1,1,1,1,1,1
449500,0,1,1,1,1,1,1,1
449625,0,1,1,1,1,1,1,1
449750,0,1,1,1,1,1,1,1
449875,0,1,1,1,1,1,1,1
450000,0,1,1,1,1,1,1,1
450125,0,1,1,1,1,1,1,1
450250,0,1,1,1,1,1,1,1
450375,0,1,1,1,1,1,1,1
450500,0,1,1,1,1,1,1,1
450625,0,1,1,1,1,1,1,1
450750,0,1,1,1,1,1,1,1
450875,0,1,1,1,1,1,1,1
451000,0,1,1,1,1,1,1,1
451125,0,1,1,1,1,1,1,1
451250,0,1,1,1,1,1,1,1
451375,0,1,1,1,1,1,1,1
451500,0,1,1,1,1,1,1,1
451625,0,1,1,1,1,1,1,1
451750,0,1,1,1,1,1,1,1
451875,0,1,1,1,1,1,1,1
452000,0,1,1,1,1,1,1,1
452125,0,1,1,1,1,1,1,1
452250,0,1,1,1,1,1,1,1
452375,0,1,1,1,1,1,1,1
452500,0,1,1,1,1,1,1,1
452625,0,1,1,1,1,1,1,1
452750,0,1,1,1,1,1,1,1
452875,0,1,1,1,1,1,1,1
453000,0,1,1,1,1,1,1,1
453125,0,1,1,1,1,1,1,1
453250,0,1,1,1,1,1,1,1
453375,0,1,1,1,1,1,1,1
453500,0,1,1,1,1,1,1,1
453625,0,1,1,1,1,1,1,1
453750,0,1,1,1,1,1,1,1
453875,0,1,1,1,1,1,1,1
454000,0,1,1,1,1,1,1,1
454125,0,1,1,1,1,1,1,1
454250,0,1,1,1,1,1,1,1
454375,0,1,1,1,1,1,1,1
454500,0,1,1,1,1,1,1,1
454625,0,1,1,1,1,1,1,1
454750,0,1,1,1,1,1,1,1
454875,0,1,1,1,1,1,1,1
455000,0,1,1,1,1,1,1,1
455125,0,1,1,1,1,1,1,1
455250,0,1,1,1,1,1,1,1
455375,0,1,1,1,1,1,1,1
455500,0,1,1,1,1,1,1,1
455625,0,1,1,1,1,1,1,1
455750,0,1,1,1,1,1,1,1
455875,0,1,1,1,1,1,1,1
456000,0,1,1,1,1,1,1,1
456125,0,1,1,1,1,1,1,1
456250,0,1,1,1,1,1,1,1
456375,0,1,1,1,1,1,1,1
456500,0,1,1,1,1,1,1,1
456625,0,1,1,1,1,1,1,1
456750,0,1,1,1,1,1,1,1
456875,0,1,1,1,1,1,1,1
457000,0,1,1,1,1,1,1,1
457125,0,1,1,1,1,1,1,1
457250,0,1,1,1,1,1,1,1
457375,0,1,1,1,1,1,1,1
457500,0,1,1,1,1,1,1,1
457625,0,1,1,1,1,1,1,1
457750,0,1,1,1,1,1,1,1
457875,0,1,1,1,1,1,1,1
458000,0,1,1,1,1,1,1,1
458125,0,1,1,1,1,1,1,1
458250,0,1,1,1,1,1,1,1
458375,0,1,1,1,1,1,1,1
458500,0,1,1,1,1,1,1,1
458625,0,1,1,1,1,1,1,1
458750,0,1,1,1,1,1,1,1
458875,0,1,1,1,1,1,1,1
459000,0,1,1,1,1,1,1,1
459125,0,1,1,1,1,1,1,1
459250,0,1,1,1,1,1,1,1
459375,0,1,1,1,1,1,1,1
459500,0,1,1,1,1,1,1,1
459625,0,1,1,1,1,1,1,1
459750,0,1,1,1,1,1,1,1
459875,0,1,1,1,1,1,1,1
460000,0,1,1,1,1,1,1,1
460125,0,1,1,1,1,1,1,1
460250,0,1,1,1,1,1,1,1
460375,0,1,1,1,1,1,1,1
460500,0,1,1,1,1,1,1,1
460625,0,1,1,1,1,1,1,1
460750,0,1,1,1,1,1,1,1
460875,0,1,1,1,1,1,1,1
461000,0,1,1,1,1,1,1,1
461125,0,1,1,1,1,1,1,1
461250,0,1,1,1,1,1,1,1
461375,0,1,1,1,1,1,1,1
461500,0,1,1,1,1,1,1,1
461625,0,1,1,1,1,1,1,1
461750,0,1,1,1,1,1,1,1
461875,0,1,1,1,1,1,1,1
462000,0,1,1,1,1,1,1,1
462125,0,1,1,1,1,1,1,1
462250,0,1,1,1,1,1,1,1
462375,0,1,1,1,1,1,1,1
462500,0,1,1,1,1,1,1,1
462625,0,1,1,1,1,1,1,1
462750,0,1,1,1,1,1,1,1
462875,0,1,1,1,1,1,1,1
463000,0,1,1,1,1,1,1,1
463125,0,1,1,1,1,1,1,1
463250,0,1,1,1,1,1,1,1
463375,0,1,1,1,1,1,1,1
463500,0,1,1,1,1,1,1,1
463625,0,1,1,1,1,1,1,1
463750,0,1,1,1,1,1,1,1
463875,0,1,1,1,1,1,1,1
464000,0,1,1,1,1,1,1,1
464125,0,1,1,1,1,1,1,1
464250,0,1,1,1,1,1,1,1
464375,0,1,1,1,1,1,1,1
464500,0,1,1,1,1,1,1,1
464625,0,1,1,1,1,1,1,1
464750,0,1,1,1,1,1,1,1
464875,0,1,1,1,1,1,1,1
465000,0,1,1,1,1,1,1,1
465125,0,1,1,1,1,1,1,1
465250,0,1,1,1,1,1,1,1
465375,0,1,1,1,1,1,1,1
465500,0,1,1,1,1,1,1,1
465625,0,1,1,1,1,1,1,1
465750,0,1,1,1,1,1,1,1
465875,0,1,1,1,1,1,1,1
466000,0,1,1,1,1,1,1,1
466125,0,1,1,1,1,1,1,1
466250,0,1,1,1,1,1,1,1
466375,0,1,1,1,1,1,1,1
466500,0,1,1,1,1,1,1,1
466625,0,1,1,1,1,1,1,1
466750,0,1,1,1,1,1,1,1
466875,0,1,1,1,1,1,1,1
467000,0,1,1,1,1,1,1,1
467125,0,1,1,1,1,1,1,1
467250,0,1,1,1,1,1,1,1
467375,0,1,1,1,1,1,1,1
467500,0,1,1,1,1,1,1,1
467625,0,1,1,1,1,1,1,1
467750,0,1,1,1,1,1,1,1
467875,0,1,1,1,1,1,1,1
468000,0,1,1,1,1,1,1,1
468125,0,1,1,1,1,1,1,1
468250,0,1,1,1,1,1,1,1
468375,0,1,1,1,1,1,1,1
468500,0,1,1,1,1,1,1,1
468625,0,1,1,1,1,1,1,1
468750,0,1,1,1,1,1,1,1
468875,0,1,1,1,1,1,1,1
469000,0,1,1,1,1,1,1,1
469125,0,1,1,1,1,1,1,1
469250,0,1,1,1,1,1,1,1
469375,0,1,1,1,1,1,1,1
469500,0,1,1,1,1,1,1,1
469625,0,1,1,1,1,1,1,1
469750,0,1,1,1,1,1,1,1
469875,0,1,1,1,1,1,1,1
470000,0,1,1,1,1,1,1,1
470125,0,1,1,1,1,1,1,1
470250,0,1,1,1,1,1,1,1
470375,0,1,1,1,1,1,1,1
470500,0,1,1,1,1,1,1,1
470625,0,1,1,1,1,1,1,1
470750,0,1,1,1,1,1,1,1
470875,0,1,1,1,1,1,1,1
471000,0,1,1,1,1,1,1,1
471125,0,1,1,1,1,1,1,1
471250,0,1,1,1,1,1,1,1
471375,0,1,1,1,1,1,1,1
471500,0,1,1,1,1,1,1,1
471625,0,1,1,1,1,1,1,1
471750,0,1,1,1,1,1,1,1
471875,0,1,1,1,1,1,1,1
472000,0,1,1,1,1,1,1,1
472125,0,1,1,1,1,1,1,1
472250,0,1,1,1,1,1,1,1
472375,0,1,1,1,1,1,1,1
472500,0,1,1,1,1,1,1,1
472625,0,1,1,1,1,1,1,1
472750,0,1,1,1,1,1,1,1
472875,0,1,1,1,1,1,1,1
473000,0,1,1,1,1,1,1,1
473125,0,1,1,1,1,1,1,1
473250,0,1,1,1,1,1,1,1
473375,0,1,1,1,1,1,1,1
473500,0,1,1,1,1,1,1,1
473625,0,1,1,1,1,1,1,1
473750,0,1,1,1,1,1,1,1
473875,0,1,1,1,1,1,1,1
474000,0,1,1,1,1,1,1,1
474125,0,1,1,1,1,1,1,1
474250,0,1,1,1,1,1,1,1
474375,0,1,1,1,1,1,1,1
474500,0,1,1,1,1,1,1,1
474625,0,1,1,1,1,1,1,1
474750,0,1,1,1,1,1,1,1
474875,0,1,1,1,1,1,1,1
475000,0,1,1,1,1,1,1,1
475125,0,1,1,1,1,1,1,1
475250,0,1,1,1,1,1,1,1
475375,0,1,1,1,1,1,1,1
475500,0,1,1,1,1,1,1,1
475625,0,1,1,1,1,1,1,1
475750,0,1,1,1,1,1,1,1
475875,0,1,1,1,1,1,1,1
476000,0,1,1,1,1,1,1,1
476125,0,1,1,1,1,1,1,1
476250,0,1,1,1,1,1,1,1
476375,0,1,1,1,1,1,1,1
476500,0,1,1,1,1,1,1,1
476625,0,1,1,1,1,1,1,1
476750,0,1,1,1,1,1,1,1
476875,0,1,1,1,1,1,1,1
477000,0,1,1,1,1,1,1,1
477125,0,1,1,1,1,1,1,1
477250,0,1,1,1,1,1,1,1
477375,0,1,1,1,1,1,1,1
477500,0,1,1,1,1,1,1,1
477625,0,1,1,1,1,1,1,1
477750,0,1,1,1,1,1,1,1
477875,0,1,1,1,1,1,1,1
478000,0,1,1,1,1,1,1,1
478125,0,1,1,1,1,1,1,1
478250,0,1,1,1,1,1,1,1
478375,0,1,1,1,1,1,1,1
478500,0,1,1,1,1,1,1,1
478625,0,1,1,1,1,1,1,1
478750,0,1,1,1,1,1,1,1
478875,0,1,1,1,1,1,1,1
479000,0,1,1,1,1,1,1,1
479125,0,1,1,1,1,1,1,1
479250,0,1,1,1,1,1,1,1
479375,0,1,1,1,1,1,1,1
479500,0,1,1,1,1,1,1,1
479625,0,1,1,1,1,1,1,1
479750,0,1,1,1,1,1,1,1
479875,0,1,1,1,1,1,1,1
480000,0,1,1,1,1,1,1,1
480125,0,1,1,1,1,1,1,1
480250,0,1,1,1,1,1,1,1
480375,0,1,1,1,1,1,1,1
480500,0,1,1,1,1,1,1,1
480625,0,1,1,1,1,1,1,1
480750,0,1,1,1,1,1,1,1
480875,0,1,1,1,1,1,1,1
481000,0,1,1,1,1,1,1,1
481125,0,1,1,1,1,1,1,1
481250,0,1,1,1,1,1,1,1
481375,0,1,1,1,1,1,1,1
481500,0,1,1,1,1,1,1,1
481625,0,1,1,1,1,1,1,1
481750,0,1,1,1,1,1,1,1
481875,0,1,1,1,1,1,1,1
482000,0,1,1,1,1,1,1,1
482125,0,1,1,1,1,1,1,1
482250,0,1,1,1,1,1,1,1
482375,0,1,1,1,1,1,1,1
482500,0,1,1,1,1,1,1,1
482625,0,1,1,1,1,1,1,1
482750,0,1,1,1,1,1,1,1
482875,0,1,1,1,1,1,1,1
